"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"134","Alternative","Capital Cities","Stayin Alive","6ybI4l93T6PI6ARyUXMXEg",43,0.434,0.658,243578,0.802,0.0227,"B",0.139,-6.595,"Major",0.0395,95.012,"4/4",0.686
"135","Alternative","The Temper Trap","Soldier On","0nSDcFXRgTHnY6xpBPxlnj",37,0.493,0.24,354173,0.444,0.154,"B",0.108,-7.11,"Minor",0.0315,80.727,"4/4",0.0649
"136","Alternative","Bunbury","Parecemos tontos","5KsZGdaJugVnu1Faccq22D",61,0.757,0.571,307632,0.543,0,"C",0.097,-5.994,"Major",0.032,83.025,"4/4",0.514
"137","Alternative","Dawes","When My Time Comes","0kzfqqvipRSBQchrB3xX8D",55,0.722,0.327,308373,0.501,0.00245,"A",0.113,-8.885,"Major",0.0434,115.199,"4/4",0.377
"138","Alternative","Crossfade","Cold","6ZxrUCaynLgKSUudACOTwj",64,6.06e-05,0.451,194227,0.815,0,"D",0.27,-5.55,"Minor",0.0368,147.974,"4/4",0.618
"139","Alternative","Killswitch Engage","This Fire","07ceEXOyS7ghQkyCOycXwP",58,1.56e-05,0.447,189667,0.993,0.027,"G",0.474,-3.022,"Major",0.111,140.018,"4/4",0.108
"140","Alternative","Five Finger Death Punch","I Apologize","1hntQPOGfiSztG0cASWRoX",55,0.00068,0.505,242956,0.929,0,"A",0.167,-4.69,"Minor",0.0529,77.991,"4/4",0.419
"141","Alternative","Gorillaz","5/4","5zbkoIgrBO5VjrQIEChlre",43,0.0948,0.798,162080,0.922,0.000234,"C",0.0698,-3.382,"Major",0.0364,96.4,"5/4",0.805
"142","Alternative","Michael Cera Palin","If It Makes You Happy","1oP5tFuXb1Q2PksYB8Md0y",41,0.0218,0.596,248383,0.667,1.62e-06,"D",0.165,-5.417,"Major",0.0301,103.974,"3/4",0.104
"143","Alternative","Common","Glory (From the Motion Picture Selma)","2fmqPLRFdJNPhLU3b2NSFp",56,0.867,0.567,272728,0.587,0,"A",0.13,-5.626,"Minor",0.0417,83.046,"4/4",0.572
"144","Alternative","Badflower","24","5UxxL6yFiEsvl0LN6QDRmO",42,0.097,0.507,279040,0.496,0.000424,"G#",0.106,-8.377,"Minor",0.0355,133.132,"4/4",0.195
"145","Alternative","Foxing","Night Channels","3VnSVo9GeAaCbcVSRPzFtC",40,0.306,0.508,256862,0.502,0.00465,"B",0.43,-8.559,"Minor",0.0352,137.937,"4/4",0.141
"146","Alternative","Caloncho","Brillo Mio","7eCDfoEl8UGeWqcpRO5lgz",62,0.0277,0.796,196267,0.395,0.00539,"B",0.177,-11.537,"Major",0.0329,110.992,"4/4",0.76
"147","Alternative","Foo Fighters","These Days - Live at the Roundhouse, London, UK - July 2011","3ngdgaN2ZlVywtOABeKLk4",43,0.116,0.314,351253,0.775,4.61e-05,"D",0.963,-7.084,"Major",0.0666,135.79,"4/4",0.192
"148","Alternative","Hatebreed","Destroy Everything","501CSzS4gwNOJnlWHuBt9r",52,0.00253,0.666,209067,0.942,0,"G",0.114,-3.356,"Major",0.0591,110.019,"4/4",0.581
"149","Alternative","CKY","Escape From Hellview","6BEE3SzKTrULdE7H3OUN8r",43,0.000826,0.367,221760,0.914,1.53e-05,"D",0.326,-4.027,"Minor",0.0523,131.251,"4/4",0.656
"150","Alternative","Laura Story","Mighty to Save","5l4kTQShA5kAOvjbGBTxBm",42,0.0192,0.486,229947,0.66,3.66e-06,"F#",0.0995,-5.08,"Major",0.0279,155.919,"4/4",0.348
"151","Alternative","Shane & Shane","His Mercy Is More (Live)","663E0Tn2w7TyDSO4ATGiPD",44,0.598,0.448,286851,0.52,0,"G",0.093,-7.17,"Major",0.0298,117.903,"3/4",0.347
"152","Alternative","Good Charlotte","Wondering","2dnncNWW2qbUiFRcc9an9p",45,0.00066,0.625,212200,0.766,0,"B",0.254,-4.776,"Major",0.0307,113.312,"4/4",0.825
"153","Alternative","Incubus","Loneliest","1ShxNSFFxy1rSbnopgYpvx",45,0.0799,0.63,217027,0.564,4.51e-06,"F#",0.108,-5.982,"Minor",0.0553,138.136,"4/4",0.35
"154","Alternative","No Resolve","Get Me Out","2L6fYOGi2YAwTI0pmGorc7",53,7.52e-05,0.314,223923,0.877,0,"D#",0.0898,-3.207,"Minor",0.0582,177.6,"4/4",0.516
"155","Alternative","Jamila Woods","BALDWIN","0b4gC187hjb89e8VP0e4EQ",42,0.77,0.603,233825,0.523,0.00168,"F",0.189,-6.07,"Minor",0.0459,98.961,"4/4",0.382
"156","Alternative","Snoh Aalegra","Time","2mYE3xqnyusAvcaFCv05BX",50,0.963,0.42,224066,0.224,0,"C#",0.109,-6.994,"Major",0.0384,97.749,"4/4",0.114
"157","Alternative","Kid Rock","Only God Knows Why","1rAzW6aco1ZtxLRx4XOagB",57,0.0569,0.628,327667,0.749,0.00204,"E",0.134,-5.18,"Major",0.03,129.2,"4/4",0.31
"158","Alternative","Saving Abel","New Tattoo","6cXxbf1eyxNDkjbGEawVFV",43,0.000365,0.467,262613,0.947,0,"F",0.212,-3.393,"Major",0.144,157.989,"4/4",0.763
"159","Alternative","Deftones","Bored","0PicuPCfXDJyyRtOR1ukGW",51,0.00039,0.365,245973,0.538,0.0869,"D",0.198,-6.951,"Major",0.035,79.863,"4/4",0.314
"160","Alternative","System Of A Down","I-E-A-I-A-I-O","3RgDvs9Jpvn3kUuaTek1R5",52,0.000126,0.626,188600,0.791,0.0219,"C",0.439,-2.734,"Major",0.0721,133.204,"4/4",0.433
"161","Alternative","X Ambassadors","RULE","5HTX0qRKjg8N1yRTMOsCq2",50,0.736,0.505,205960,0.592,7.2e-06,"B",0.187,-10.72,"Minor",0.452,80.656,"4/4",0.622
"162","Alternative","Turnover","Super Natural","2HnMhvOVA1FK8C61nMhJEj",57,0.206,0.651,257860,0.664,0.202,"F",0.0977,-7.929,"Major",0.0282,121.025,"4/4",0.559
"163","Alternative","NONONO","Pumpin Blood - The Jane Doze Remix","0RC4QgdYTeCCa02PbXjd8r",44,0.00595,0.544,234013,0.833,0.0303,"G",0.132,-6.903,"Major",0.0656,127.981,"4/4",0.241
"164","Alternative","Nothing More","Jenny","1qhcO9Akt1mP0Y54OSTX9w",55,0.00107,0.525,236600,0.914,1.51e-05,"B",0.545,-7.967,"Minor",0.164,105.955,"4/4",0.199
"165","Alternative","Klaxons","Golden Skans","6BqWhxll86CGGE6WxgdRqG",63,0.000483,0.466,165120,0.838,1.11e-05,"D",0.167,-2.698,"Minor",0.0399,141.971,"4/4",0.765
"166","Alternative","Alina Baraz","Pretty Thoughts - FKJ Remix","3WrIsXM196pQz95nZyxSDD",42,0.112,0.797,276436,0.505,0.000622,"G",0.108,-9.029,"Minor",0.0828,141.001,"4/4",0.505
"167","Alternative","Godsmack","Let it Out","4sfAVJH0C4yDS0eA3Of9Ya",43,0.00172,0.674,221168,0.81,0,"G",0.0527,-4.787,"Major",0.161,134.017,"4/4",0.723
"168","Alternative","Mon Laferte","Tu Falta De Querer","4skuEIloXWuxxgekKupkEH",69,0.0251,0.394,278547,0.475,0.00749,"A#",0.112,-7.935,"Major",0.028,129.995,"3/4",0.441
"169","Alternative","Incubus","Pardon Me","1Y13csEpu3TK5gQdzGLrd8",63,0.00114,0.579,223747,0.812,0.00333,"C#",0.115,-6.509,"Minor",0.0693,152.002,"4/4",0.278
"170","Alternative","Rise Against","Prayer Of The Refugee","4OSbctVD37ycS0H3rwRm72",63,0.00228,0.253,199387,0.969,1.88e-05,"D#",0.434,-3.46,"Minor",0.133,150.93,"4/4",0.437
"171","Alternative","Atreyu","In Our Wake","5NpMpW93IedtMbca54Q00I",50,0.000954,0.546,193196,0.934,2.53e-05,"D",0.193,-2.993,"Major",0.0773,129.967,"4/4",0.633
"172","Alternative","Thousand Foot Krutch","Fly On the Wall","1Jj35pWytKHrwh36IanRVh",49,0.00277,0.612,242773,0.666,0,"E",0.286,-5.866,"Minor",0.0317,120.048,"4/4",0.353
"173","Alternative","GoldLink","Got Muscle (feat. Peewee Longway & WaveIQ)","4CDzxLnX6f8IpaFo0Na51x",52,0.383,0.822,178851,0.792,0.136,"A",0.137,-4.441,"Minor",0.189,130.018,"4/4",0.42
"174","Alternative","Hot Chip","Easy To Get","22fOsxYglRTjZcTOG8859P",48,0.267,0.884,310295,0.496,4.03e-05,"F",0.272,-7.738,"Minor",0.091,115.968,"4/4",0.547
"175","Alternative","BLESSED","Superfly","1PruaeQTm3A34LMyekq6ij",42,0.00484,0.678,213639,0.708,0.00021,"D#",0.0639,-6.936,"Major",0.0377,81.983,"4/4",0.611
"176","Alternative","The Goo Goo Dolls","Acoustic #3","1RC9slv335IfLce5vt9KTW",47,0.37,0.554,116573,0.38,1.99e-05,"G",0.175,-11.617,"Major",0.0291,125.753,"4/4",0.714
"177","Alternative","Arcade Fire","Signs of Life","1g1RmSl6D0I6m6MEtDvxYn",50,0.00976,0.65,276613,0.858,0.00173,"D",0.687,-5.566,"Major",0.0458,113.123,"4/4",0.762
"178","Alternative","Florence + The Machine","Seven Devils","5qaLfqAUiqvsoL0l4T05Yx",49,0.0111,0.383,303173,0.824,0.000609,"A",0.0543,-5.516,"Minor",0.0391,58.498,"4/4",0.226
"179","Alternative","System Of A Down","Forest","1B5Y9I5wPfvD3C2A81A36C",56,0.000127,0.367,240107,0.905,0.00925,"C#",0.093,-4.152,"Major",0.0559,150.496,"4/4",0.648
"180","Alternative","Action Bronson","Baby Blue (feat. Chance the Rapper)","7gDwRzJhLs0fFHaGtMDJVM",62,0.247,0.828,280160,0.487,1.86e-05,"F#",0.136,-6.142,"Minor",0.0343,85.027,"4/4",0.761
"181","Alternative","Frank Ocean","White Ferrari","2LMkwUfqC6S6s6qDVlEuzV",66,0.784,0.444,248808,0.0924,0,"C",0.304,-15.605,"Major",0.0366,108.917,"4/4",0.219
"182","Alternative","Yuna","Crush","3Txcx4jhuiTZSvhAL0WaRc",59,0.366,0.678,243133,0.414,3.78e-06,"A",0.0885,-10.144,"Minor",0.0498,130.031,"4/4",0.355
"183","Alternative","A Tribe Called Quest","We The People....","3wUX7HpXS382s1DHTRouVk",55,0.00909,0.71,172013,0.805,0,"C#",0.141,-5.471,"Major",0.0637,92.601,"4/4",0.897
"184","Alternative","Drowning Pool","Step Up","4Q1w4Ryyi8KNxxaFlOQClK",50,8.45e-06,0.424,197293,0.951,1.12e-05,"E",0.312,-3.291,"Major",0.0873,156.1,"4/4",0.627
"185","Alternative","LCD Soundsystem","Dance Yrself Clean","2cmRpmO04TLaKPzmAzySYZ",60,0.00557,0.739,536471,0.611,0.725,"B",0.04,-9.829,"Major",0.0622,98.004,"4/4",0.794
"186","Alternative","Mike Shinoda","Watching as I Fall","6VsHL5AduvsJMNfT2bpl3O",48,0.0116,0.522,211144,0.856,0,"C#",0.263,-5.969,"Major",0.0769,80.027,"4/4",0.686
"187","Alternative","Red Hot Chili Peppers","Slow Cheetah","06wTEKL2rSrSaOjFtgG8fj",55,0.082,0.39,319933,0.344,0.000141,"C#",0.0715,-7.804,"Major",0.0376,178.102,"4/4",0.244
"188","Alternative","The Story So Far","Growing on You","2y1ENs38RfJfMvFrBOBJn0",47,0.022,0.535,196934,0.737,0,"D",0.117,-7.418,"Major",0.0302,130.004,"4/4",0.384
"189","Alternative","Red Hot Chili Peppers","Get on Top","3s3oiCHAHLWmKZUYk1ozJG",53,0.0281,0.573,198067,0.994,0.00543,"E",0.367,-0.407,"Minor",0.342,114.563,"4/4",0.416
"190","Alternative","Freddie Gibbs","20 Karat Jesus","0XpfHmqTUP4OYlg17DKE0E",44,0.0912,0.423,321803,0.733,0.000142,"E",0.138,-5.379,"Minor",0.391,85.233,"4/4",0.51
"191","Alternative","STRFKR","Girls Just Want to Have Fun","4Xmi5NF1gh6ACPO5fX9HbQ",48,0.035,0.757,187853,0.701,0.00228,"F#",0.32,-6.054,"Major",0.0414,120.005,"4/4",0.739
"192","Alternative","Alter Bridge","Watch Over You","7kxfWvj6u9oWQ5C36kMtGb",55,0.0904,0.175,259133,0.691,0.00352,"G",0.173,-5.425,"Major",0.0391,171.586,"4/4",0.141
"193","Alternative","MARINA","Orange Trees","368UaeqCCqT237KgIN8H5I",57,0.256,0.731,187992,0.66,5.9e-06,"G#",0.12,-6.892,"Minor",0.0519,100.988,"4/4",0.547
"194","Alternative","12 Stones","Broken","3Yo9kEVE2UVSVFtxNXK2u2",43,0.00291,0.381,179067,0.946,0,"F",0.377,-3.938,"Major",0.0688,193.815,"4/4",0.568
"195","Alternative","Teenage Wrist","Stoned, Alone","3cWAHAlvLALNA0hnqmUzsB",41,3.71e-05,0.426,189363,0.824,0.0515,"G",0.0477,-3.698,"Major",0.0342,82.021,"4/4",0.521
"196","Alternative","Stone Temple Pilots","Creep","16x4zrgor3ewwEbPgSrTAB",47,0.00428,0.66,332627,0.567,0.0137,"E",0.11,-6.318,"Minor",0.0289,107.754,"4/4",0.182
"197","Alternative","Kiana Ledé","Show Love","2GPnOpA7wBzk0gdZ4MWrwZ",55,0.281,0.725,178107,0.469,0,"D",0.122,-8.066,"Minor",0.357,167.036,"4/4",0.47
"198","Alternative","AFI","Love Like Winter","3cDE9Yn4GrsxSrlMCLdmTT",47,0.000363,0.59,165653,0.912,5.14e-05,"A#",0.0437,-4.815,"Minor",0.0614,120.008,"4/4",0.535
"199","Alternative","The Neighbourhood","Noise","2Wj1cS0hUzWrQPzYgZJj94",47,0.0164,0.625,200467,0.85,0.339,"F#",0.105,-3.776,"Minor",0.0294,108.997,"4/4",0.736
"200","Alternative","Lukas Nelson and Promise of the Real","Find Yourself","646NxfLugCOxvB8V2bpHu2",49,0.271,0.784,321600,0.384,0.00193,"G#",0.0687,-9.295,"Major",0.0536,133.149,"4/4",0.837
"201","Alternative","Shinedown","Breaking Inside","7f83qAZE72r5V8a16YBJuX",42,0.0119,0.42,229427,0.864,0,"G",0.0989,-3.344,"Minor",0.034,151.954,"4/4",0.387
"202","Alternative","Remo Drive","Blue Ribbon","6tJ6jkPJTKEarwzoveoKk9",43,0.000979,0.584,143963,0.92,9e-06,"C#",0.127,-5.951,"Major",0.0557,138.043,"4/4",0.565
"203","Alternative","Raveena","Honey","6ohzjop0VYBRZ12ichlwg5",55,0.432,0.805,272331,0.27,0.00359,"C#",0.0785,-14.967,"Major",0.0514,129,"4/4",0.369
"204","Alternative","Teyana Taylor","Hurry","6NqbN00vLmWfrQSx2wjD4z",58,0.824,0.696,174200,0.463,0,"G",0.104,-8.562,"Major",0.126,81.35,"4/4",0.53
"205","Alternative","UMI","This Universe","2BCBJzP7PQ3QlI1lrPdOVX",44,0.484,0.618,188029,0.214,0,"B",0.135,-11.209,"Major",0.0749,116.947,"4/4",0.326
"206","Alternative","Slipknot","If Rain Is What You Want","1JP26wqamuPK9rdwF126rQ",47,0.00976,0.62,380907,0.643,0.0231,"G",0.15,-5.808,"Major",0.0348,124.974,"4/4",0.108
"207","Alternative","Joywave","Destruction","2iLxXSM7AOzB4RCNzk4bjd",52,0.000438,0.66,184413,0.638,0.0191,"C",0.107,-6.827,"Major",0.0379,108.004,"4/4",0.558
"208","Alternative","Sugar Ray","Into Yesterday","02TQFXm2cV6uwOr2OmlYBC",51,0.131,0.666,251467,0.788,0.000146,"B",0.15,-6.821,"Major",0.0335,91.014,"4/4",0.922
"209","Alternative","Millie Turner","Swimming Pool","1yO91Oyey81Sjp5kb9O1dw",46,0.225,0.739,223853,0.719,2.71e-06,"A",0.101,-7.189,"Minor",0.0456,119.975,"4/4",0.51
"210","Alternative","Volbeat","Black Rose","1Po4pby30EDHDFUKGE9hgJ",49,0.0091,0.488,235307,0.884,5.66e-06,"E",0.0839,-3.832,"Major",0.0543,161.957,"4/4",0.495
"211","Alternative","Adelitas Way","Last Stand","27TPpj59ml6N7las1h696d",51,0.00197,0.442,224667,0.746,0,"C#",0.123,-5.411,"Major",0.0309,131.957,"4/4",0.332
"212","Alternative","Sarah Reeves","Details","2RtwGHs3qjxlDAwoMcUCT3",48,0.0487,0.54,237227,0.743,6.61e-06,"F#",0.123,-6.271,"Major",0.102,156.079,"4/4",0.312
"213","Alternative","Wilco","Either Way","5ovcVaOus1Wv4vTtyGXlhB",40,0.597,0.542,186120,0.546,0.00382,"E",0.111,-9.927,"Minor",0.0323,74.797,"4/4",0.344
"214","Alternative","Bullet For My Valentine","Letting You Go","7rGN3oqzCpG2mLcwoPwDQm",60,0.00877,0.459,223655,0.903,0,"F",0.168,-4.649,"Minor",0.0673,76.185,"4/4",0.364
"215","Alternative","Majid Jordan","My Love (feat. Drake)","1JUvB8LRKYoik4BB1bEJWK",52,0.109,0.624,248432,0.536,0.000428,"D",0.102,-9.575,"Minor",0.0799,119.088,"4/4",0.131
"216","Alternative","Ryan Stevenson","The Gospel","3cQgUDW287uHKcpnFanAC5",51,0.0349,0.573,254262,0.661,7.9e-05,"C",0.112,-6.73,"Minor",0.0517,153.907,"4/4",0.622
"217","Alternative","Shoffy","Motions","2KcvrVnS8MrjSNNYu9gzlm",47,0.535,0.71,220369,0.376,4.98e-05,"D",0.121,-9.638,"Major",0.0354,121.987,"4/4",0.202
"218","Alternative","The Velvet Underground","Femme Fatale","3PG7BAJG9WkmNOJOlc4uAo",52,0.913,0.55,159000,0.145,0,"C",0.118,-15.753,"Major",0.0332,103.918,"4/4",0.138
"219","Alternative","Trivium","The Heart From Your Hate","5yDJpu0xh0d1w13gXaE3lS",62,0.00876,0.582,243853,0.928,5.03e-06,"A#",0.297,-4.659,"Minor",0.0635,113.043,"4/4",0.565
"220","Alternative","Crowder","Red Letters","6kayAD8DHrHe1bn5Russar",54,0.339,0.479,228227,0.706,1.32e-06,"B",0.332,-7.282,"Major",0.0527,148.02,"4/4",0.481
"221","Alternative","Skillet","Yours to Hold","42uZaQsVFvj5g6nMF3ZwNY",44,0.0149,0.383,221267,0.722,0,"D",0.237,-3.534,"Major",0.0283,152.017,"4/4",0.227
"222","Alternative","Onra","Ms. Ho","6Ns2JyCa5xtANadq8gJ67u",51,0.0227,0.574,116758,0.542,0.868,"E",0.288,-7.773,"Minor",0.138,82.427,"4/4",0.383
"223","Alternative","O Rappa","Se não avisar o bicho pega","0cfPLcr22mv3TERQu0nXXE",0,0.0927,0.718,315493,0.893,0.142,"C#",0.0862,-7,"Major",0.0556,119.225,"4/4",0.612
"224","Alternative","Audra Mae","Forever Young","3ktmYgw3pNDx9p7mmV4irV",40,0.852,0.563,192947,0.286,0.000145,"A",0.126,-9.816,"Major",0.0285,143.938,"4/4",0.313
"225","Alternative","Incubus","I Miss You","0ZVorBFSmsJBE0pczFzIvk",51,0.00031,0.666,168667,0.603,0.00131,"D",0.0993,-7.314,"Major",0.0258,116.84,"3/4",0.195
"226","Alternative","James Blake","Where's The Catch? (feat. André 3000)","7omij53d6AvXefx13NNyfn",54,0.649,0.746,276000,0.56,0.000577,"F",0.107,-9.02,"Minor",0.0932,91.988,"4/4",0.172
"227","Alternative","Tenacious D","Kielbasa","2NXdWgbqBSqX67WERIzgo0",41,0.126,0.506,179800,0.666,0.000257,"C",0.0863,-6.769,"Major",0.07,100.846,"4/4",0.595
"228","Alternative","Five Finger Death Punch","Walk Away","1KaEKgvZDEksErDGNE0SIG",44,2.27e-05,0.417,222627,0.935,0.000937,"E",0.292,-3.505,"Major",0.102,135.957,"4/4",0.254
"229","Alternative","He Is We","All About Us","0UQAkAVNk3tubJYlOHyG3q",52,0.19,0.444,206173,0.56,0,"E",0.117,-5.179,"Major",0.0267,172.224,"4/4",0.34
"230","Alternative","Coheed and Cambria","Blood Red Summer","6SVMJlw8NLnfuPw0PSlrQR",47,0.169,0.654,244880,0.774,2.74e-06,"E",0.0976,-5.456,"Major",0.102,76.549,"4/4",0.883
"231","Alternative","Shinedown","State Of My Head","1fnULsZuORnAgCFFbM8nTZ",63,0.00919,0.486,205653,0.94,0,"G",0.0777,-4.237,"Minor",0.0605,79.727,"4/4",0.42
"232","Alternative","Hot Chip","Huarache Lights","24OUTJgZif1CA1nemnDgXn",49,0.113,0.715,329169,0.64,0.0418,"D",0.0848,-7.168,"Major",0.0317,113.507,"4/4",0.4
"233","Alternative","D'Angelo","Sugah Daddy","53l4LGUeZKCDZI1u25kQDN",52,0.0397,0.786,302840,0.547,0.272,"C#",0.0378,-11.416,"Major",0.262,92.603,"4/4",0.683
"234","Alternative","Amber Mark","Mixer","58pJZsMEPXmYX8gvXWyt3V",59,0.0509,0.703,192824,0.742,0.000636,"A",0.625,-5.542,"Major",0.0454,94.926,"4/4",0.812
"235","Alternative","DRAMA","Low Tide","12VPr7FUnYrSB3GX77ymJm",56,0.709,0.77,228224,0.454,0.0708,"G",0.164,-9.517,"Major",0.0287,107.024,"4/4",0.493
"236","Alternative","Raveena","Sweet Time","3wv9jIR1DAGxTRMm1kH6GL",56,0.618,0.819,251433,0.363,0.00199,"C",0.103,-9.466,"Major",0.17,96.001,"4/4",0.55
"237","Alternative","The Dead Weather","I Can't Hear You","3O1rkVw6tpDizXzHqMZfh5",48,0.0482,0.529,215093,0.754,0.00598,"C",0.108,-3.167,"Minor",0.182,79.463,"4/4",0.422
"238","Alternative","ROMderful","Tired of the Games","2PMLvZHLKQ6iRbxCZgHcQS",48,0.42,0.557,181000,0.614,0.185,"E",0.219,-8.902,"Minor",0.125,138.111,"4/4",0.498
"239","Alternative","Counting Crows","Mrs. Potters Lullaby","7bGdwM0sbJK4nRDV43jTtp",45,0.291,0.515,465493,0.8,0.00219,"G#",0.332,-5.553,"Major",0.0321,95.871,"4/4",0.713
"240","Alternative","Queens of the Stone Age","Sick, Sick, Sick","2jahbbMfa8GsYFhwBOBYMC",42,0.232,0.4,214733,0.987,0.001,"F",0.533,-3.284,"Major",0.116,192.837,"4/4",0.161
"241","Alternative","Jacob Collier","It Don’t Matter (feat. JoJo)","63bRlSS5g67PIHsogL2xOA",34,0.538,0.712,261013,0.373,0.00108,"F",0.08,-11.386,"Minor",0.175,89.891,"4/4",0.608
"242","Alternative","Ezra Collective","Reason in Disguise","6F1D4x7Ifrwt5t5MleYFp3",49,0.194,0.708,222281,0.427,0.00602,"B",0.0918,-9.511,"Major",0.241,90.24,"4/4",0.619
"243","Alternative","Barns Courtney","Kicks","274tSPavv09i163nBnYrCU",57,0.129,0.64,195173,0.83,0,"A#",0.29,-5.43,"Minor",0.0652,95.004,"4/4",0.62
"244","Alternative","Chris August","Nothing's Beyond Broken","3lrdSlKaiOHR1vXyS4Ctjj",41,0.138,0.714,256693,0.645,1.35e-05,"F",0.164,-6.349,"Major",0.082,77.986,"4/4",0.517
"245","Alternative","The Avett Brothers","Murder in the City","3h5AZDf5z7D18plaLtHTfi",51,0.922,0.632,192427,0.254,9.06e-05,"D#",0.13,-10.898,"Major",0.0338,106.026,"4/4",0.232
"246","Alternative","Miike Snow","Paddling Out","2egGsu9X7zdNJxU9Kftq6l",45,0.0114,0.597,217960,0.812,0.00273,"A#",0.285,-3.485,"Minor",0.0386,128.182,"4/4",0.464
"247","Alternative","Thousand Foot Krutch","Born This Way","3RDwxk2VuQwBOppFUwliRp",41,0.0103,0.506,205979,0.903,0,"F#",0.291,-5.049,"Major",0.249,157.738,"4/4",0.724
"248","Alternative","Cults","Always Forever","2enPRFda84VE2wtI8c86Uf",56,0.00181,0.174,223747,0.742,0.281,"G#",0.198,-5.93,"Major",0.0485,163.378,"4/4",0.36
"249","Alternative","Gallant","Cave Me In","79ptYtWnpAnsQutzg2xSFk",51,0.346,0.689,214159,0.512,2.07e-06,"C#",0.106,-6.206,"Major",0.0509,90.091,"4/4",0.619
"250","Alternative","BLESSED","Memoirs of the Melancholy","2Y36KdTI5OHwehUp9ztbt6",47,0.0655,0.743,282819,0.553,0.000755,"G",0.106,-9.12,"Minor",0.0299,89.989,"4/4",0.391
"251","Alternative","Duckwrth","SOPRANO","5d5hgQCHyzkPrxWejb69St",45,0.0335,0.763,166907,0.487,0,"C",0.118,-5.956,"Minor",0.264,135.904,"4/4",0.21
"252","Alternative","Anthem Lights","Wedding Medley: Marry Me / Bless the Broken Road / All of Me / A Thousand Years","7dVf9N3I3PnZKuonGim7FT",43,0.599,0.283,257277,0.178,0,"A",0.191,-11.667,"Major",0.0315,95.151,"4/4",0.173
"253","Alternative","Sabrina Claudio","Belong to You (feat. 6LACK)","2I88NEWpKrAPZuapXNV5G6",65,0.274,0.605,185617,0.553,0.0152,"A#",0.184,-10.845,"Minor",0.101,152.076,"4/4",0.62
"254","Alternative","Nickelback","This Means War","4i76vmvahz5a4MhinU59sI",51,3.74e-05,0.559,200667,0.967,0.276,"A#",0.328,-3.157,"Minor",0.0777,133.992,"4/4",0.806
"255","Alternative","Disturbed","This Venom","7D4BrKwZdMNTlMy9Pdrht4",51,0.00034,0.6,259040,0.982,0,"G",0.374,-2.688,"Major",0.0833,124.031,"4/4",0.564
"256","Alternative","Papa Roach","Hollywood Whore","2nAUcVNxXpOTohdYdONend",50,0.000977,0.536,234493,0.88,0.000101,"C",0.13,-4.484,"Minor",0.0379,93.056,"4/4",0.37
"257","Alternative","Broken Bells","The Mall & Misery","2ZgJ3fxDrGSi3VKe84YDAe",47,0.364,0.585,246973,0.653,0.0117,"D#",0.133,-6.473,"Minor",0.0377,136.937,"4/4",0.284
"258","Alternative","King Geedorah","Anti-Matter","4kVxStqN7DeoZje5aidAn3",43,0.39,0.865,206947,0.752,7.96e-05,"C",0.106,-2.461,"Major",0.272,95.377,"4/4",0.791
"259","Alternative","Days Of The New","The Down Town","64u34NNXDlc3y61FIveY2w",43,0.0342,0.575,255400,0.857,3.97e-05,"G#",0.127,-8.407,"Minor",0.03,135.461,"4/4",0.552
"260","Alternative","Black Veil Brides","Faithless","2j3HBu61IfBHhxnMAw9xlb",42,9.95e-05,0.447,288173,0.98,0.000673,"C#",0.171,-2.824,"Major",0.157,165.072,"4/4",0.19
"261","Alternative","Bomba Estéreo","Internacionales","0BXwTlwYEINiZkwP461Yje",53,0.062,0.714,187932,0.959,4.5e-05,"C#",0.0353,-1.503,"Minor",0.0486,102.037,"4/4",0.65
"262","Alternative","BANKS","Trainwreck","2kKtO2tLWLc5Twza40TUff",49,0.0203,0.601,204680,0.828,1.85e-06,"C#",0.766,-5.31,"Major",0.0935,149.982,"4/4",0.543
"263","Alternative","Catfish and the Bottlemen","Pacifier","1rcu88dzWE5GyqtpuWvd0C",58,0.000483,0.461,237533,0.887,0.0428,"A",0.126,-4.093,"Major",0.0474,147.967,"4/4",0.32
"264","Alternative","Blood Orange","Benzo","09byaVBbIvJWJHdZEl4Sin",60,0.512,0.739,150512,0.326,0.0515,"F",0.137,-10.376,"Minor",0.0369,97.354,"4/4",0.273
"265","Alternative","The Raconteurs","Salute Your Solution","0ydgFPcYrxaHgVuLd17mjh",52,0.00781,0.266,179973,0.946,2.73e-06,"A",0.26,-2.855,"Major",0.171,168.461,"4/4",0.498
"266","Alternative","HELLYEAH","Moth","0r3ur5jBMpjkcrqbVVvgs7",52,0.000446,0.241,291132,0.923,0,"G#",0.22,-3.495,"Major",0.0529,172.046,"3/4",0.451
"267","Alternative","Tom Morello","Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik)","79DQcqdOuzHH5g0fI8KShf",56,0.00283,0.523,278298,0.896,0.0315,"B",0.183,-3.221,"Minor",0.138,188.137,"4/4",0.639
"268","Alternative","Casting Crowns","Just Be Held","5t35FJYwzRt9MG3ae2O41L",56,0.623,0.526,221080,0.657,0,"C",0.159,-6.399,"Major",0.0342,76.032,"4/4",0.265
"269","Alternative","UMI","Ordinary","5Xhsf1DLA9j2pVyCbqjkLh",51,0.318,0.74,159907,0.666,5.4e-05,"C",0.327,-5.082,"Major",0.0441,105.978,"4/4",0.756
